timestamp,equipment_id,Chilled Water Rate (L/sec),Cooling Water Temperature (C),Building Load (RT),Chiller Energy Consumption (kWh),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in)
2019-11-04 09:30:00,CHILLER-03,115.6,31.2,681.7,196.2,84.0,73.0,70.0,7.0,29.83
2019-11-04 10:00:00,CHILLER-03,115.7,31.0,678.9,192.9,88.0,75.0,66.0,9.0,29.8
2019-11-04 10:30:00,CHILLER-03,116.4,31.0,686.0,194.2,88.0,73.0,62.0,6.0,29.83
2019-11-04 11:00:00,CHILLER-03,114.7,30.5,668.1,186.3,90.0,72.0,55.0,6.0,29.8
2019-11-04 11:30:00,CHILLER-03,115.9,30.9,682.7,193.0,90.0,72.0,55.0,5.0,29.8
2019-11-04 12:00:00,CHILLER-03,114.3,30.6,668.6,186.7,91.0,75.0,59.0,3.0,29.8
2019-11-04 12:30:00,CHILLER-03,115.3,30.9,683.9,193.3,88.0,75.0,66.0,8.0,29.77
2019-11-04 13:00:00,CHILLER-03,115.9,31.6,700.1,203.4,86.0,75.0,70.0,9.0,29.77
2019-11-04 13:30:00,CHILLER-03,118.7,32.4,727.5,218.0,81.0,73.0,79.0,7.0,29.77
2019-11-04 14:00:00,CHILLER-03,117.7,31.6,713.4,207.3,79.0,73.0,83.0,7.0,29.77
2019-11-04 14:30:00,CHILLER-03,115.3,31.0,681.7,194.2,82.0,73.0,74.0,1.0,29.74
2019-11-04 15:00:00,CHILLER-03,115.1,31.2,695.1,198.8,86.0,72.0,62.0,5.0,29.74
2019-11-04 15:30:00,CHILLER-03,116.6,31.8,714.1,208.8,88.0,72.0,58.0,5.0,29.74
2019-11-04 16:00:00,CHILLER-03,117.3,31.7,717.0,208.8,86.0,73.0,66.0,6.0,29.74
2019-11-04 16:30:00,CHILLER-03,116.9,31.3,697.6,200.8,84.0,75.0,74.0,9.0,29.71
2019-11-04 17:00:00,CHILLER-03,116.9,31.2,693.6,198.3,84.0,73.0,70.0,8.0,29.74
2019-11-04 17:30:00,CHILLER-03,115.1,30.9,678.4,192.9,84.0,75.0,74.0,6.0,29.74
2019-11-04 18:00:00,CHILLER-03,113.9,30.7,668.0,187.5,84.0,73.0,70.0,5.0,29.74
2019-11-04 18:30:00,CHILLER-03,111.3,30.2,645.1,179.5,82.0,73.0,74.0,3.0,29.77
2019-11-04 19:00:00,CHILLER-03,105.0,30.0,614.4,166.7,82.0,73.0,74.0,8.0,29.77
2019-11-04 19:30:00,CHILLER-03,86.8,32.1,563.5,127.2,82.0,73.0,74.0,6.0,29.77
2019-11-04 20:00:00,CHILLER-03,99.3,32.6,563.6,131.2,82.0,73.0,74.0,5.0,29.77
2019-11-04 20:30:00,CHILLER-03,95.4,32.0,536.8,121.6,82.0,73.0,74.0,6.0,29.8
2019-11-04 21:00:00,CHILLER-03,96.1,32.0,539.9,122.2,82.0,75.0,79.0,5.0,29.8
2019-11-04 21:30:00,CHILLER-03,95.5,32.0,536.6,121.6,82.0,75.0,79.0,6.0,29.8
2019-11-04 22:00:00,CHILLER-03,95.4,32.0,532.2,120.8,82.0,75.0,79.0,3.0,29.8
2019-11-04 22:30:00,CHILLER-03,97.0,32.4,546.9,125.9,82.0,75.0,79.0,2.0,29.8
2019-11-04 23:00:00,CHILLER-03,95.8,32.4,538.3,123.8,82.0,75.0,79.0,2.0,29.8
2019-11-04 23:30:00,CHILLER-03,94.5,32.0,532.6,120.9,84.0,73.0,70.0,3.0,29.83
2019-11-05 00:00:00,CHILLER-03,90.9,31.7,505.9,117.9,84.0,73.0,70.0,6.0,29.83
2019-11-05 00:30:00,CHILLER-03,86.0,31.1,460.4,117.7,84.0,73.0,70.0,5.0,29.83
2019-11-05 01:00:00,CHILLER-03,85.7,31.0,455.7,116.2,82.0,73.0,74.0,3.0,29.8
2019-11-05 01:30:00,CHILLER-03,85.7,31.2,454.6,118.1,75.0,73.0,94.0,15.0,29.8
2019-11-05 02:00:00,CHILLER-03,86.0,31.3,455.5,118.7,77.0,73.0,89.0,8.0,29.8
2019-11-05 02:30:00,CHILLER-03,85.5,31.2,452.8,116.3,77.0,73.0,89.0,7.0,29.8
2019-11-05 03:00:00,CHILLER-03,87.3,31.1,456.7,116.7,77.0,73.0,89.0,6.0,29.77
2019-11-05 03:30:00,CHILLER-03,91.2,31.3,467.3,116.2,77.0,73.0,89.0,5.0,29.77
2019-11-05 04:00:00,CHILLER-03,91.0,31.1,448.4,115.9,77.0,73.0,89.0,5.0,29.77
2019-11-05 04:30:00,CHILLER-03,90.9,31.0,450.2,115.7,77.0,73.0,89.0,2.0,29.77
2019-11-05 05:00:00,CHILLER-03,91.1,31.0,452.4,115.9,77.0,73.0,89.0,3.0,29.77
2019-11-05 05:30:00,CHILLER-03,90.0,31.1,457.5,116.8,77.0,75.0,94.0,2.0,29.77
2019-11-05 06:00:00,CHILLER-03,90.3,31.3,466.1,119.0,77.0,75.0,94.0,3.0,29.77
2019-11-05 06:30:00,CHILLER-03,87.3,31.2,460.4,118.4,77.0,73.0,89.0,2.0,29.77
2019-11-05 07:00:00,CHILLER-03,93.8,31.6,528.2,121.2,77.0,75.0,94.0,1.0,29.77
2019-11-05 07:30:00,CHILLER-03,114.1,32.8,634.3,146.2,79.0,73.0,83.0,3.0,29.8
2019-11-05 08:00:00,CHILLER-03,118.3,31.2,740.8,201.3,81.0,73.0,79.0,2.0,29.8
2019-11-05 08:30:00,CHILLER-03,121.1,30.8,672.7,189.6,81.0,73.0,79.0,5.0,29.83
2019-11-05 09:00:00,CHILLER-03,121.5,30.9,670.2,189.5,84.0,73.0,70.0,7.0,29.83
2019-11-05 09:30:00,CHILLER-03,119.4,31.1,669.4,190.9,84.0,73.0,70.0,7.0,29.83
2019-11-05 10:00:00,CHILLER-03,119.2,31.1,680.4,192.5,88.0,75.0,66.0,9.0,29.8
2019-11-05 10:30:00,CHILLER-03,118.5,31.0,668.1,190.4,88.0,73.0,62.0,6.0,29.83
2019-11-05 11:00:00,CHILLER-03,116.8,30.7,663.8,186.2,90.0,72.0,55.0,6.0,29.8
2019-11-05 11:30:00,CHILLER-03,115.9,30.3,649.3,178.6,90.0,72.0,55.0,5.0,29.8
2019-11-05 12:00:00,CHILLER-03,117.5,30.9,673.6,189.4,91.0,75.0,59.0,3.0,29.8
2019-11-05 12:30:00,CHILLER-03,118.5,31.0,684.6,193.2,88.0,75.0,66.0,8.0,29.77
2019-11-05 13:00:00,CHILLER-03,118.1,30.9,677.1,190.3,86.0,75.0,70.0,9.0,29.77
2019-11-05 13:30:00,CHILLER-03,118.0,30.4,664.0,183.2,81.0,73.0,79.0,7.0,29.77
2019-11-05 14:00:00,CHILLER-03,117.9,30.5,671.2,185.5,79.0,73.0,83.0,7.0,29.77
2019-11-05 14:30:00,CHILLER-03,108.2,30.5,613.9,166.6,82.0,73.0,74.0,1.0,29.74
2019-11-05 15:00:00,CHILLER-03,89.3,30.5,609.5,139.0,86.0,72.0,62.0,5.0,29.74
2019-11-05 15:30:00,CHILLER-03,107.6,33.8,630.2,146.4,88.0,72.0,58.0,5.0,29.74
2019-11-05 16:00:00,CHILLER-03,116.9,33.9,634.2,146.6,86.0,73.0,66.0,6.0,29.74
2019-11-05 16:30:00,CHILLER-03,113.1,32.1,730.7,208.2,84.0,75.0,74.0,9.0,29.71
2019-11-05 17:00:00,CHILLER-03,114.0,31.4,682.1,197.6,84.0,73.0,70.0,8.0,29.74
2019-11-05 17:30:00,CHILLER-03,113.4,31.5,685.2,200.5,84.0,75.0,74.0,6.0,29.74
2019-11-05 18:00:00,CHILLER-03,112.7,31.5,688.9,200.6,84.0,73.0,70.0,5.0,29.74
2019-11-05 18:30:00,CHILLER-03,111.5,31.5,678.9,198.4,82.0,73.0,74.0,3.0,29.77
2019-11-05 19:00:00,CHILLER-03,108.3,31.2,656.8,189.7,82.0,73.0,74.0,8.0,29.77
2019-11-05 19:30:00,CHILLER-03,84.1,33.1,574.3,136.0,82.0,73.0,74.0,6.0,29.77
2019-11-05 20:00:00,CHILLER-03,98.5,34.0,591.8,145.3,82.0,73.0,74.0,5.0,29.77
2019-11-05 20:30:00,CHILLER-03,96.7,33.6,568.7,137.8,82.0,73.0,74.0,6.0,29.8
2019-11-05 21:00:00,CHILLER-03,96.6,33.6,568.6,136.9,82.0,75.0,79.0,5.0,29.8
2019-11-05 21:30:00,CHILLER-03,96.0,33.3,558.8,132.9,82.0,75.0,79.0,6.0,29.8
2019-11-05 22:00:00,CHILLER-03,95.6,33.2,550.7,131.3,82.0,75.0,79.0,3.0,29.8
2019-11-05 22:30:00,CHILLER-03,94.8,33.2,549.5,130.1,82.0,75.0,79.0,2.0,29.8
2019-11-05 23:00:00,CHILLER-03,94.9,33.3,550.3,131.3,82.0,75.0,79.0,2.0,29.8
2019-11-05 23:30:00,CHILLER-03,94.6,33.2,547.6,131.2,84.0,73.0,70.0,3.0,29.83
2019-11-06 00:00:00,CHILLER-03,91.4,33.0,526.0,126.7,84.0,73.0,70.0,6.0,29.83
2019-11-06 00:30:00,CHILLER-03,86.7,32.5,478.8,115.9,84.0,73.0,70.0,5.0,29.83
2019-11-06 01:00:00,CHILLER-03,86.9,32.4,471.3,115.9,82.0,73.0,74.0,3.0,29.8
2019-11-06 01:30:00,CHILLER-03,86.5,32.4,469.1,115.9,75.0,73.0,94.0,15.0,29.8
2019-11-06 02:00:00,CHILLER-03,86.3,32.3,462.6,113.8,77.0,73.0,89.0,8.0,29.8
2019-11-06 02:30:00,CHILLER-03,86.4,32.2,458.4,112.8,77.0,73.0,89.0,7.0,29.8
2019-11-06 03:00:00,CHILLER-03,91.7,32.2,461.6,113.0,77.0,73.0,89.0,6.0,29.77
2019-11-06 03:30:00,CHILLER-03,93.0,32.2,470.0,113.8,77.0,73.0,89.0,5.0,29.77
2019-11-06 04:00:00,CHILLER-03,93.0,32.2,472.2,115.0,77.0,73.0,89.0,5.0,29.77
2019-11-06 04:30:00,CHILLER-03,92.5,32.2,465.5,113.5,77.0,73.0,89.0,2.0,29.77
2019-11-06 05:00:00,CHILLER-03,94.0,32.2,473.5,113.6,77.0,73.0,89.0,3.0,29.77
2019-11-06 05:30:00,CHILLER-03,96.7,32.6,491.8,118.4,77.0,75.0,94.0,2.0,29.77
2019-11-06 06:00:00,CHILLER-03,95.4,32.4,468.4,115.9,77.0,75.0,94.0,3.0,29.77
2019-11-06 06:30:00,CHILLER-03,95.5,32.4,477.7,115.9,77.0,73.0,89.0,2.0,29.77
2019-11-06 07:00:00,CHILLER-03,102.5,33.0,539.9,128.4,77.0,75.0,94.0,1.0,29.77
2019-11-06 07:30:00,CHILLER-03,119.2,34.1,615.2,146.4,79.0,73.0,83.0,3.0,29.8
2019-11-06 08:00:00,CHILLER-03,118.5,34.2,625.8,146.3,81.0,73.0,79.0,2.0,29.8
2019-11-06 08:30:00,CHILLER-03,118.0,34.3,628.0,145.9,81.0,73.0,79.0,5.0,29.83
2019-11-06 09:00:00,CHILLER-03,116.5,34.3,633.0,146.0,84.0,73.0,70.0,7.0,29.83
2019-11-06 09:30:00,CHILLER-03,117.9,32.2,795.4,228.9,84.0,73.0,70.0,7.0,29.83
2019-11-06 10:00:00,CHILLER-03,119.0,31.3,687.8,197.4,88.0,75.0,66.0,9.0,29.8
2019-11-06 10:30:00,CHILLER-03,113.1,31.2,671.1,192.7,88.0,73.0,62.0,6.0,29.83
2019-11-06 11:00:00,CHILLER-03,112.5,31.4,665.7,194.6,90.0,72.0,55.0,6.0,29.8
2019-11-06 11:30:00,CHILLER-03,113.0,31.5,673.4,196.8,90.0,72.0,55.0,5.0,29.8
2019-11-06 12:00:00,CHILLER-03,114.1,31.9,685.0,202.7,91.0,75.0,59.0,3.0,29.8
2019-11-06 12:30:00,CHILLER-03,113.4,31.8,677.4,201.1,88.0,75.0,66.0,8.0,29.77
2019-11-06 13:00:00,CHILLER-03,115.1,32.0,693.2,204.8,86.0,75.0,70.0,9.0,29.77
2019-11-06 13:30:00,CHILLER-03,116.4,32.4,706.3,212.0,81.0,73.0,79.0,7.0,29.77
2019-11-06 14:00:00,CHILLER-03,116.9,32.4,710.2,213.3,79.0,73.0,83.0,7.0,29.77
2019-11-06 14:30:00,CHILLER-03,116.8,32.2,704.8,209.4,82.0,73.0,74.0,1.0,29.74
2019-11-06 15:00:00,CHILLER-03,116.3,31.9,696.8,205.8,86.0,72.0,62.0,5.0,29.74
2019-11-06 15:30:00,CHILLER-03,115.9,31.8,698.6,205.4,88.0,72.0,58.0,5.0,29.74
2019-11-06 16:00:00,CHILLER-03,114.5,31.6,684.7,199.4,86.0,73.0,66.0,6.0,29.74
2019-11-06 16:30:00,CHILLER-03,113.0,31.1,663.0,191.1,84.0,75.0,74.0,9.0,29.71
2019-11-06 17:00:00,CHILLER-03,112.5,30.8,653.1,186.0,84.0,73.0,70.0,8.0,29.74
2019-11-06 17:30:00,CHILLER-03,112.4,31.0,663.2,189.6,84.0,75.0,74.0,6.0,29.74
2019-11-06 18:00:00,CHILLER-03,111.6,30.9,658.9,188.9,84.0,73.0,70.0,5.0,29.74
2019-11-06 18:30:00,CHILLER-03,109.6,30.9,654.0,186.8,82.0,73.0,74.0,3.0,29.77
2019-11-06 19:00:00,CHILLER-03,99.2,30.5,593.5,159.5,82.0,73.0,74.0,8.0,29.77
2019-11-06 19:30:00,CHILLER-03,86.8,32.7,569.9,132.5,82.0,73.0,74.0,6.0,29.77
2019-11-06 20:00:00,CHILLER-03,96.0,32.6,547.2,128.1,82.0,73.0,74.0,5.0,29.77
2019-11-06 20:30:00,CHILLER-03,95.3,32.7,549.5,128.4,82.0,73.0,74.0,6.0,29.8
2019-11-06 21:00:00,CHILLER-03,94.8,32.5,545.0,126.9,82.0,75.0,79.0,,29.8
2019-11-06 21:30:00,CHILLER-03,93.6,32.4,530.9,122.2,82.0,75.0,79.0,6.0,29.8
2019-11-06 22:00:00,CHILLER-03,93.4,32.2,528.5,121.4,82.0,75.0,79.0,,29.8
2019-11-06 22:30:00,CHILLER-03,92.4,32.1,520.1,119.1,82.0,75.0,79.0,,29.8
2019-11-06 23:00:00,CHILLER-03,93.0,32.4,530.0,122.0,82.0,75.0,79.0,2.0,29.8
2019-11-06 23:30:00,CHILLER-03,93.3,32.9,538.4,127.5,84.0,73.0,70.0,3.0,29.83
2019-11-07 00:00:00,CHILLER-03,91.4,32.9,527.8,125.5,84.0,73.0,70.0,6.0,29.83
2019-11-07 00:30:00,CHILLER-03,88.4,32.5,498.1,116.9,84.0,73.0,70.0,5.0,29.83
2019-11-07 01:00:00,CHILLER-03,87.8,32.4,488.8,116.2,82.0,73.0,74.0,3.0,29.8
2019-11-07 01:30:00,CHILLER-03,87.5,32.4,484.9,116.1,75.0,73.0,94.0,15.0,29.8
2019-11-07 02:00:00,CHILLER-03,87.7,32.5,486.0,117.5,77.0,73.0,89.0,8.0,29.8
2019-11-07 02:30:00,CHILLER-03,87.4,32.4,481.0,115.9,77.0,73.0,89.0,7.0,29.8
2019-11-07 03:00:00,CHILLER-03,87.8,32.3,479.9,116.0,77.0,73.0,89.0,6.0,29.77
2019-11-07 03:30:00,CHILLER-03,88.5,32.4,490.3,116.4,77.0,73.0,89.0,5.0,29.77
2019-11-07 04:00:00,CHILLER-03,88.5,32.4,492.9,117.6,77.0,73.0,89.0,5.0,29.77
2019-11-07 04:30:00,CHILLER-03,88.0,32.2,484.9,115.0,77.0,73.0,89.0,2.0,29.77
2019-11-07 05:00:00,CHILLER-03,89.0,32.1,490.5,114.4,77.0,73.0,89.0,3.0,29.77
2019-11-07 05:30:00,CHILLER-03,91.4,32.5,511.7,119.9,77.0,75.0,94.0,2.0,29.77
2019-11-07 06:00:00,CHILLER-03,90.9,32.4,505.2,118.5,77.0,75.0,94.0,3.0,29.77
2019-11-07 06:30:00,CHILLER-03,90.9,32.3,506.1,117.9,77.0,73.0,89.0,2.0,29.77
2019-11-07 07:00:00,CHILLER-03,94.7,32.6,538.0,124.9,77.0,75.0,94.0,1.0,29.77
2019-11-07 07:30:00,CHILLER-03,116.7,33.7,629.2,146.4,79.0,73.0,83.0,3.0,29.8
2019-11-07 08:00:00,CHILLER-03,117.9,31.7,762.8,217.3,81.0,73.0,79.0,2.0,29.8
2019-11-07 08:30:00,CHILLER-03,115.0,31.0,681.7,194.7,81.0,73.0,79.0,5.0,29.83
2019-11-07 09:00:00,CHILLER-03,115.0,31.5,690.0,199.8,84.0,73.0,70.0,7.0,29.83
2019-11-07 09:30:00,CHILLER-03,115.7,31.9,709.4,207.9,84.0,73.0,70.0,7.0,29.83
2019-11-07 10:00:00,CHILLER-03,115.6,32.2,711.6,212.1,88.0,75.0,66.0,9.0,29.8
2019-11-07 10:30:00,CHILLER-03,116.0,32.2,708.8,210.8,88.0,73.0,62.0,6.0,29.83
2019-11-07 11:00:00,CHILLER-03,116.2,31.9,698.2,205.2,90.0,72.0,55.0,6.0,29.8
2019-11-07 11:30:00,CHILLER-03,116.8,31.8,705.1,207.0,90.0,72.0,55.0,5.0,29.8
2019-11-07 12:00:00,CHILLER-03,116.4,31.7,695.9,203.8,91.0,75.0,59.0,3.0,29.8
2019-11-07 12:30:00,CHILLER-03,116.5,31.8,697.1,204.7,88.0,75.0,66.0,8.0,29.77
2019-11-07 13:00:00,CHILLER-03,116.0,31.7,690.8,201.8,86.0,75.0,70.0,9.0,29.77
2019-11-07 13:30:00,CHILLER-03,114.6,31.3,674.4,194.0,81.0,73.0,79.0,7.0,29.77
2019-11-07 14:00:00,CHILLER-03,114.8,31.3,670.8,194.3,79.0,73.0,83.0,7.0,29.77
2019-11-07 14:30:00,CHILLER-03,115.2,31.3,676.3,195.8,82.0,73.0,74.0,1.0,29.74
2019-11-07 15:00:00,CHILLER-03,114.9,31.2,673.5,193.3,86.0,72.0,62.0,5.0,29.74
2019-11-07 15:30:00,CHILLER-03,115.9,31.4,685.4,198.0,88.0,72.0,58.0,5.0,29.74
2019-11-07 16:00:00,CHILLER-03,117.0,31.6,701.7,202.5,86.0,73.0,66.0,6.0,29.74
2019-11-07 16:30:00,CHILLER-03,116.3,31.5,691.2,199.7,84.0,75.0,74.0,9.0,29.71
2019-11-07 17:00:00,CHILLER-03,115.0,31.3,687.3,195.6,84.0,73.0,70.0,8.0,29.74
2019-11-07 17:30:00,CHILLER-03,114.3,31.2,679.6,194.4,84.0,75.0,74.0,6.0,29.74
2019-11-07 18:00:00,CHILLER-03,113.9,31.0,676.8,191.7,84.0,73.0,70.0,5.0,29.74
2019-11-07 18:30:00,CHILLER-03,111.9,31.0,666.6,189.6,82.0,73.0,74.0,3.0,29.77
2019-11-07 19:00:00,CHILLER-03,104.8,30.9,626.1,181.0,82.0,73.0,74.0,8.0,29.77
2019-11-07 19:30:00,CHILLER-03,84.8,32.2,543.4,125.1,82.0,73.0,74.0,6.0,29.77
2019-11-07 20:00:00,CHILLER-03,96.4,32.9,555.3,131.8,82.0,73.0,74.0,5.0,29.77
2019-11-07 20:30:00,CHILLER-03,95.4,33.2,560.6,133.2,82.0,73.0,74.0,6.0,29.8
2019-11-07 21:00:00,CHILLER-03,96.3,33.7,573.6,138.7,82.0,75.0,79.0,5.0,29.8
2019-11-07 21:30:00,CHILLER-03,95.1,33.6,555.1,134.9,82.0,75.0,79.0,6.0,29.8
2019-11-07 22:00:00,CHILLER-03,95.3,33.6,556.4,134.6,82.0,75.0,79.0,3.0,29.8
2019-11-07 22:30:00,CHILLER-03,95.9,33.7,566.4,136.2,82.0,75.0,79.0,2.0,29.8
2019-11-07 23:00:00,CHILLER-03,96.4,33.9,573.3,139.9,82.0,75.0,79.0,2.0,29.8
2019-11-07 23:30:00,CHILLER-03,96.0,33.8,569.6,137.9,84.0,73.0,70.0,3.0,29.83
2019-11-08 00:00:00,CHILLER-03,94.3,33.6,561.1,137.2,84.0,73.0,70.0,6.0,29.83
2019-11-08 00:30:00,CHILLER-03,90.9,33.2,521.6,131.0,84.0,73.0,70.0,5.0,29.83
2019-11-08 01:00:00,CHILLER-03,90.5,33.1,517.6,131.1,82.0,73.0,74.0,3.0,29.8
2019-11-08 01:30:00,CHILLER-03,90.3,33.1,512.1,130.8,75.0,73.0,94.0,15.0,29.8
2019-11-08 02:00:00,CHILLER-03,90.2,33.0,508.6,129.2,77.0,73.0,89.0,8.0,29.8
2019-11-08 02:30:00,CHILLER-03,89.8,33.1,509.4,130.0,77.0,73.0,89.0,7.0,29.8
2019-11-08 03:00:00,CHILLER-03,90.5,32.9,508.5,128.1,77.0,73.0,89.0,6.0,29.77
2019-11-08 03:30:00,CHILLER-03,91.1,32.8,513.6,128.1,77.0,73.0,89.0,5.0,29.77
2019-11-08 04:00:00,CHILLER-03,90.8,32.7,513.9,127.0,77.0,73.0,89.0,5.0,29.77
2019-11-08 04:30:00,CHILLER-03,90.7,32.4,506.2,124.1,77.0,73.0,89.0,2.0,29.77
2019-11-08 05:00:00,CHILLER-03,90.5,32.0,497.7,120.1,77.0,73.0,89.0,3.0,29.77
2019-11-08 05:30:00,CHILLER-03,91.1,31.7,501.9,117.8,77.0,75.0,94.0,2.0,29.77
2019-11-08 06:00:00,CHILLER-03,89.7,31.1,481.8,111.3,77.0,75.0,94.0,3.0,29.77
2019-11-08 06:30:00,CHILLER-03,90.4,31.2,490.1,112.8,77.0,73.0,89.0,2.0,29.77
2019-11-08 07:00:00,CHILLER-03,95.5,31.8,549.2,123.4,77.0,75.0,94.0,1.0,29.77
2019-11-08 07:30:00,CHILLER-03,116.0,31.3,702.4,177.0,79.0,73.0,83.0,3.0,29.8
2019-11-08 08:00:00,CHILLER-03,122.1,30.4,696.4,194.1,81.0,73.0,79.0,2.0,29.8
2019-11-08 08:30:00,CHILLER-03,86.6,31.6,598.6,134.2,81.0,73.0,79.0,5.0,29.83
2019-11-08 09:00:00,CHILLER-03,101.9,31.8,631.3,141.4,84.0,73.0,70.0,7.0,29.83
2019-11-08 09:30:00,CHILLER-03,101.6,30.7,573.0,122.3,84.0,73.0,70.0,7.0,29.83
2019-11-08 10:00:00,CHILLER-03,99.2,30.5,566.3,118.0,88.0,75.0,66.0,9.0,29.8
2019-11-08 10:30:00,CHILLER-03,102.7,31.1,592.8,127.5,88.0,73.0,62.0,6.0,29.83
2019-11-08 11:00:00,CHILLER-03,100.2,30.8,587.8,124.6,90.0,72.0,55.0,6.0,29.8
2019-11-08 11:30:00,CHILLER-03,100.6,30.8,582.2,123.3,90.0,72.0,55.0,5.0,29.8
2019-11-08 12:00:00,CHILLER-03,102.6,30.8,594.0,125.1,91.0,75.0,59.0,3.0,29.8
2019-11-08 12:30:00,CHILLER-03,105.9,31.0,598.8,128.2,88.0,75.0,66.0,8.0,29.77
2019-11-08 13:00:00,CHILLER-03,106.1,31.0,593.3,126.6,86.0,75.0,70.0,9.0,29.77
2019-11-08 13:30:00,CHILLER-03,107.3,31.5,607.7,132.5,81.0,73.0,79.0,7.0,29.77
2019-11-08 14:00:00,CHILLER-03,108.7,31.4,616.1,134.0,79.0,73.0,83.0,7.0,29.77
2019-11-08 14:30:00,CHILLER-03,110.0,31.8,622.9,138.1,82.0,73.0,74.0,1.0,29.74
2019-11-08 15:00:00,CHILLER-03,108.8,31.4,611.2,133.7,86.0,72.0,62.0,5.0,29.74
2019-11-08 15:30:00,CHILLER-03,109.0,31.6,614.8,134.4,88.0,72.0,58.0,5.0,29.74
2019-11-08 16:00:00,CHILLER-03,109.5,32.2,625.3,141.3,86.0,73.0,66.0,6.0,29.74
2019-11-08 16:30:00,CHILLER-03,108.0,31.7,610.0,134.5,84.0,75.0,74.0,9.0,29.71
2019-11-08 17:00:00,CHILLER-03,105.5,31.0,585.5,125.4,84.0,73.0,70.0,8.0,29.74
2019-11-08 17:30:00,CHILLER-03,104.4,31.3,588.4,126.5,84.0,75.0,74.0,6.0,29.74
2019-11-08 18:00:00,CHILLER-03,105.1,31.3,590.3,127.1,84.0,73.0,70.0,5.0,29.74
2019-11-08 18:30:00,CHILLER-03,102.3,31.2,582.5,124.7,82.0,73.0,74.0,3.0,29.77
2019-11-08 19:00:00,CHILLER-03,98.5,31.1,553.4,118.8,82.0,73.0,74.0,8.0,29.77
2019-11-08 19:30:00,CHILLER-03,88.3,30.3,482.8,112.5,82.0,73.0,74.0,6.0,29.77
2019-11-08 20:00:00,CHILLER-03,88.2,30.3,473.2,113.3,82.0,73.0,74.0,5.0,29.77
2019-11-08 20:30:00,CHILLER-03,88.3,30.3,474.1,112.8,82.0,73.0,74.0,6.0,29.8
2019-11-08 21:00:00,CHILLER-03,88.4,30.5,474.9,114.8,82.0,75.0,79.0,5.0,29.8
2019-11-08 21:30:00,CHILLER-03,87.8,30.6,468.0,115.2,82.0,75.0,79.0,6.0,29.8
2019-11-08 22:00:00,CHILLER-03,88.8,30.7,470.5,116.4,82.0,75.0,79.0,3.0,29.8
2019-11-08 22:30:00,CHILLER-03,89.2,31.0,475.2,118.9,82.0,75.0,79.0,2.0,29.8
2019-11-08 23:00:00,CHILLER-03,89.5,31.2,482.2,121.0,82.0,75.0,79.0,2.0,29.8
2019-11-08 23:30:00,CHILLER-03,89.2,31.2,482.2,121.5,84.0,73.0,70.0,3.0,29.83
2019-11-09 00:00:00,CHILLER-03,87.0,30.9,465.7,117.6,84.0,73.0,70.0,6.0,29.83
2019-11-09 00:30:00,CHILLER-03,84.1,30.5,437.7,111.0,84.0,73.0,70.0,5.0,29.83
2019-11-09 01:00:00,CHILLER-03,84.0,30.4,430.7,109.4,82.0,73.0,74.0,3.0,29.8
2019-11-09 01:30:00,CHILLER-03,84.1,30.4,425.1,107.6,75.0,73.0,94.0,15.0,29.8
2019-11-09 02:00:00,CHILLER-03,83.8,30.4,422.9,106.7,77.0,73.0,89.0,8.0,29.8
2019-11-09 02:30:00,CHILLER-03,84.0,30.4,424.7,108.4,77.0,73.0,89.0,7.0,29.8
2019-11-09 03:00:00,CHILLER-03,84.5,30.5,427.1,108.3,77.0,73.0,89.0,6.0,29.77
2019-11-09 03:30:00,CHILLER-03,86.4,31.0,447.5,115.3,77.0,73.0,89.0,5.0,29.77
2019-11-09 04:00:00,CHILLER-03,86.5,31.3,454.6,119.0,77.0,73.0,89.0,5.0,29.77
2019-11-09 04:30:00,CHILLER-03,86.4,31.4,455.4,118.9,77.0,73.0,89.0,2.0,29.77
2019-11-09 05:00:00,CHILLER-03,86.0,31.1,450.0,116.9,77.0,73.0,89.0,3.0,29.77
2019-11-09 05:30:00,CHILLER-03,82.1,30.8,431.4,111.2,77.0,75.0,94.0,2.0,29.77
2019-11-09 06:00:00,CHILLER-03,81.7,30.6,429.8,109.8,77.0,75.0,94.0,3.0,29.77
2019-11-09 06:30:00,CHILLER-03,82.7,30.6,439.7,111.4,77.0,73.0,89.0,2.0,29.77
2019-11-09 07:00:00,CHILLER-03,86.9,31.0,470.5,118.3,77.0,75.0,94.0,1.0,29.77
2019-11-09 07:30:00,CHILLER-03,99.6,31.8,541.2,121.9,79.0,73.0,83.0,3.0,29.8
2019-11-09 08:00:00,CHILLER-03,99.1,32.0,542.2,123.4,81.0,73.0,79.0,2.0,29.8
2019-11-09 08:30:00,CHILLER-03,101.7,32.5,594.2,134.2,81.0,73.0,79.0,5.0,29.83
2019-11-09 09:00:00,CHILLER-03,102.3,32.7,587.4,134.1,84.0,73.0,70.0,7.0,29.83
2019-11-09 09:30:00,CHILLER-03,103.7,33.4,600.2,141.1,84.0,73.0,70.0,7.0,29.83
2019-11-09 10:00:00,CHILLER-03,107.9,33.9,613.1,146.3,88.0,75.0,66.0,9.0,29.8
2019-11-09 10:30:00,CHILLER-03,112.4,34.2,621.6,146.3,88.0,73.0,62.0,6.0,29.83
